"시설번호","지역코드","시설일련번호","시도명","시군구명","시설구분코드","시설구분","수용시설명","도로명주소코드","법정동코드","행정동코드","상세주소","시설면적","이재민수용능력","관리부서","지자체담당자연락처","경도","위도","X좌표","Y좌표"
"8007","1114000000","57","서울특별시","중구","007","기타시설","회현체육센터","1114012100101150000000001","1114012100","1114054000","서울특별시 중구 퇴계로12길 78(회현동1가)","701","270","신민호","02-2280-8430","126.981631","37.556094","198376.903239","550730.071686"
"8008","1114000000","52","서울특별시","중구","006","교회","충무교회","1114012300100040001020093","1114012300","1114055000","서울특별시 중구 퇴계로16길 20(회현동3가)","598","230","이기엽","02-775-6701","126.984422","37.560012","198623.572737","551164.881986"
"8009","1114000000","3","서울특별시","중구","001","학교","남산초등학교","1114012900100020000019991","1114012900","1114055000","서울특별시 중구 퇴계로22길 17(남산동2가)","245","94","문복수","02-2097-9560","126.986414","37.559860","198799.583306","551147.893466"
"8010","1114000000","37","서울특별시","중구","003","경로당","명동경로당","1114012900100180005020217","1114012900","1114055000","서울특별시 중구 퇴계로20길 25-26 (남산동2가)","283","109","김순희","02-779-1950","126.986353","37.559005","198794.228480","551052.999365"
"8011","1114000000","4","서울특별시","중구","001","학교","덕수중학교","1114013400100030000016278","1114013400","1114059000","서울특별시 중구 마른내로9길 10(인현동2가)","756","290","박종은","02-2265-9077","126.997407","37.565460","199770.882210","551769.353874"
"8012","1114000000","38","서울특별시","중구","003","경로당","필동경로당","1114013800100190022018633","1114013800","1114057000","서울특별시 중구 필동로 11(필동2가)","212","82","성기택","02-2273-0607","126.996248","37.560533","199668.508115","551222.554977"
"8013","1114000000","5","서울특별시","중구","001","학교","충무초등학교","1114014400101730007016500","1114014400","1114058000","서울특별시 중구 퇴계로50길 13(장충동2가)","312","120","김정아","02-6956-8610","127.001835","37.562042","200162.168752","551390.059982"
"8014","1114000000","39","서울특별시","중구","003","경로당","장충경로당","1114014400101930114017352","1114014400","1114058000","서울특별시 중구 동호로25길 38(장충동2가)","77","30","이정일","02-2264-3678","127.001560","37.559377","200137.801697","551094.287139"
"8015","1114000000","40","서울특별시","중구","003","경로당","공원장충경로당","1114014400101970000023426","1114014400","1114058000","서울특별시 중구 동호로 257-10 (장충동2가)","170","65","이동수","02-2274-7814","127.003922","37.558433","200346.547415","550989.512646"
"8016","1114000000","72","서울특별시","중구","003","경로당","광희경로당","1114014500102520000023496","1114014500","1114059000","서울특별시 중구 퇴계로 303-9 (광희동1가)","254","98","김재호","02-2275-4360","127.005023","37.564461","200443.810709","551658.549675"
"8017","1114000000","6","서울특별시","중구","002","마을회관","구민회관","1114014800100180014013852","1114014800","1114059000","서울특별시 중구 을지로39길 40(을지로6가)","1102","424","김대진","02-2280-8386","127.006014","37.568627","200531.263790","552120.897625"
"8018","1114000000","46","서울특별시","중구","007","기타시설","유락종합사회복지관","1114016200101600002005944","1114016200","1114065000","서울특별시 중구 퇴계로 460(신당동)","178","68","안정준","02-2235-4000","127.022812","37.565098","202015.438808","551729.454198"
"8019","1114000000","48","서울특별시","중구","007","기타시설","약수노인복지관","1114016200103660018007234","1114016200","1114063500","서울특별시 중구 다산로6길 11(신당동)","659","253","송덕환","02-2234-3516","127.009281","37.552539","200820.077340","550335.300009"
"8020","1114000000","74","서울특별시","중구","007","기타시설","보훈회관","1114016200101620003000001","1114016200","1114065000","서울특별시 중구 난계로 135(신당동)","1000","300","","","127.024071","37.563872","202126.647141","551593.440295"
"8021","1114000000","71","서울특별시","중구","001","학교","성동공업고등학교","1114016300100010001009522","1114016300","1114061500","서울특별시 중구 다산로 290(흥인동)","738","284","최창수","070-8685-7704","127.016865","37.568780","201489.943842","552137.984443"
"8022","1114000000","30","서울특별시","중구","004","관공서","황학동주민센터","1114016500110100000002031","1114016500","1114067000","서울특별시 중구 난계로11길 52(황학동)","402","155","김자옥","02-3396-6892","127.021513","37.567437","201900.543845","551989.012073"
"8023","1114000000","17","서울특별시","중구","001","학교","덕수초등학교","1114016700100010006022849","1114016700","1114052000","서울특별시 중구 덕수궁길 140(정동)","897","345","김지영","010-6312-8032","126.974851","37.568986","197778.277503","552161.040484"
"8024","1114000000","61","서울특별시","중구","001","학교","창덕여자중학교","1114016700100270003022930","1114016700","1114052000","서울특별시 중구 정동길 22(정동)","470","181","고한국","070-5125-4407","126.969577","37.566745","197312.241386","551912.406820"
"8025","1114000000","45","서울특별시","중구","007","기타시설","청구동문화마당","1114016200103330260006814","1114016200","1114064500","서울특별시 중구 다산로24가길 23(신당동)","537","207","임은경","02-3396-6977","127.015949","37.556356","201409.259790","550759.056039"
"8108","1120000000","419","서울특별시","성동구","001","학교","금옥초등학교","1120011200200310003012420","1120011200","1120062000","서울특별시 성동구 독서당로 251(금호동4가)","561","215","","","127.017579","37.546695","201553.462402","549686.833225"
"8109","1120000000","420","서울특별시","성동구","001","학교","옥수초등학교","1120011200104400012012571","1120011200","1120062000","서울특별시 성동구 금호로1길 25(금호동4가)","576","221","김형선","","127.021923","37.549585","201937.268416","550007.669033"
"8110","1121500000","436","서울특별시","광진구","013","연수,숙박","골드모텔","1121510300102460045009302","1121510300","1121585000","서울특별시 광진구 아차산로 385(구의동)","180","60","","","127.085532","37.537212","207559.413810","548637.658167"
"8111","1121500000","438","서울특별시","광진구","013","연수,숙박","광진모텔","1121510300100490001007148","1121510300","1121586000","서울특별시 광진구 자양로49길 15-1 (구의동)","33","10","","","127.091980","37.552709","208127.675638","550358.198103"
"13408","1144000000","242","서울특별시","마포구","007","기타시설","가나모텔","1144010400102020003003401","1144010400","1144058500","서울특별시 마포구 삼개로 13(도화동)","187","24","","","126.947664","37.539146","195374.557193","548850.160112"
"8112","1121500000","375","서울특별시","광진구","001","학교","서울광남초등학교","1121510400105540000010991","1121510400","1121581000","서울특별시 광진구 아차산로70길 35(광장동)","2756","1060","이신우","02-455-3485","127.100806","37.541118","208908.885796","549072.430791"
"8113","1121500000","377","서울특별시","광진구","001","학교","서울광장초등학교","1121510400103780008012914","1121510400","1121581000","서울특별시 광진구 광장로1길 27(광장동)","5411","2081","이신우","02-458-0970","127.101796","37.548618","208995.494550","549904.944513"
"8114","1121500000","416","서울특별시","광진구","001","학교","광남중학교","1121510400105540015011025","1121510400","1121581000","서울특별시 광진구 아차산로70길 17-62 (광장동)","2993","1151","박진욱","02-456-8792","127.101691","37.540771","208987.216980","549034.084436"
"8115","1121500000","413","서울특별시","광진구","001","학교","양진중학교","1121510400100220001024667","1121510400","1121581000","서울특별시 광진구 워커힐로 177(광장동)","5172","1989","장기동","02-2049-1206","127.098343","37.544573","208690.834316","549455.696753"
"8116","1121500000","417","서울특별시","광진구","001","학교","광남고등학교","1121510400105540011024754","1121510400","1121581000","서울특별시 광진구 아차산로70길 17-16 (광장동)","886","268","김영식","02-2204-8861","127.101699","37.541736","208987.729531","549141.165092"
"8117","1121500000","443","서울특별시","광진구","004","관공서","광장동주민센터","1121510400102480024010564","1121510400","1121581000","서울특별시 광진구 광장로 52(광장동)","177","53","","","127.102983","37.546956","209100.578908","549720.639994"
"8118","1121500000","363","서울특별시","광진구","007","기타시설","광진구민체육센터","1121510400103130003010703","1121510400","1121581000","서울특별시 광진구 구천면로 14(광장동)","2251","865","이기석","02-2409-4800","127.106504","37.546201","209411.862005","549637.188549"
"8119","1121500000","365","서울특별시","광진구","007","기타시설","정립회관","1121510300100160003006648","1121510300","1121586000","서울특별시 광진구 워커힐로 93(구의동)","2490","957","이완수","02-446-1237","127.097599","37.550795","208624.379496","550146.194339"
"8120","1121500000","423","서울특별시","광진구","001","학교","구남초등학교","1121510300105870095009922","1121510300","1121587000","서울특별시 광진구 구의강변로 69(구의동)","405","155","","","127.092106","37.537173","208140.465072","548633.819612"
"8121","1121500000","398","서울특별시","광진구","003","경로당","구의2-2 경로당","1121510300100640031027526","1121510300","1121586000","서울특별시 광진구 자양로38길 17-5 (구의동)","361","138","김영만","02-453-1599","127.089130","37.547063","207876.417628","549731.289435"
"8122","1121500000","397","서울특별시","광진구","003","경로당","구의1-2 경로당","1121510300106340015010231","1121510300","1121585000","서울특별시 광진구 광나루로30가길 27(구의동)","231","88","이길용","02-3437-3470","127.083427","37.543981","207372.736769","549388.757713"
"8123","1121500000","429","서울특별시","광진구","004","관공서","구의제1동 주민센터","1121510300102370006008960","1121510300","1121585000","서울특별시 광진구 광나루로36길 56(구의동)","208","63","","","127.085667","37.542491","207570.853975","549223.567108"
"8124","1121500000","430","서울특별시","광진구","004","관공서","구의제3동 주민센터","1121510300105870029000001","1121510300","1121587000","서울특별시 광진구 강변역로 17(구의동)","158","48","","","127.092015","37.538020","208132.355952","548727.858371"
"8125","1123000000","362","서울특별시","동대문구","004","관공서","용신동주민센터","1123010200100650028000001","1123010200","1123053600","서울특별시 동대문구 천호대로27길 35(용두동)","267","102","손혜정","02-2171-6020","127.037285","37.575823","203293.565458","552920.242140"
"8126","1123000000","386","서울특별시","동대문구","001","학교","성일중학교","1123010300102710041031653","1123010300","1123054500","서울특별시 동대문구 왕산로23길 55(제기동)","11572","4450","","","127.033855","37.581340","202990.421366","553532.467787"
"8127","1123000000","387","서울특별시","동대문구","001","학교","홍파초등학교","1123010300106780000035087","1123010300","1123054500","서울특별시 동대문구 고산자로 518(제기동)","571","219","","","127.039389","37.586306","203478.952422","554083.747909"
"8128","1121500000","420","서울특별시","광진구","004","관공서","중곡제1동 주민센터","1121510100102590010022531","1121510100","1121574000","서울특별시 광진구 긴고랑로12길 49(중곡동)","242","73","","","127.080144","37.560695","207081.044313","551243.489729"
"8129","1121500000","428","서울특별시","광진구","004","관공서","중곡제4동 주민센터","1121510100100620024000001","1121510100","1121577000","서울특별시 광진구 긴고랑로 131(중곡동)","198","60","","","127.089505","37.559124","207908.249108","551069.959125"
"8130","1121500000","372","서울특별시","광진구","007","기타시설","중곡문화체육센터","1121510100101680008027531","1121510100","1121576000","서울특별시 광진구 능동로 433(중곡동)","665","255","강진혁","02-3408-4900","127.084630","37.567775","207476.679679","552029.640820"
"8131","1121500000","437","서울특별시","광진구","013","연수,숙박","파인힐 모텔","1121510100106050001005156","1121510100","1121577000","서울특별시 광진구 용마산로 192(중곡동)","120","40","","","127.086334","37.570680","207626.894105","552352.227813"
"8132","1121500000","442","서울특별시","광진구","003","경로당","능동경로당","1121510200101520001005831","1121510200","1121578000","서울특별시 광진구 천호대로112길 70(능동)","188","57","","","127.080156","37.553185","207082.823227","550410.055186"
"8133","1121500000","422","서울특별시","광진구","004","관공서","능동 주민센터","1121510200102320004006002","1121510200","1121578000","서울특별시 광진구 천호대로112길 55(능동)","255","98","","","127.080400","37.553752","207104.305176","550472.990496"
"8134","1121500000","412","서울특별시","광진구","001","학교","서울광진초등학교","1121510300100600044007374","1121510300","1121586000","서울특별시 광진구 자양로40길 41(구의동)","11848","4556","김영선","02-458-6855","127.091433","37.547561","208079.837473","549786.723532"
"8135","1123000000","363","서울특별시","동대문구","004","관공서","제기동주민센터","1123010300108300001031328","1123010300","1123054500","서울특별시 동대문구 약령시로 71(제기동)","150","57","정은희","02-2171-6062","127.037825","37.583171","203340.956215","553735.759508"
"8136","1121500000","407","서울특별시","광진구","001","학교","서울신자초등학교","1121510500105910000024941","1121510500","1121583000","서울특별시 광진구 뚝섬로46길 64(자양동)","2061","792","변명희","02-450-5670","127.075586","37.530238","206681.000852","547862.805907"
"8137","1121500000","408","서울특별시","광진구","001","학교","광양중학교","1121510500106740000025193","1121510500","1121583000","서울특별시 광진구 자양로3길 7(자양동)","939","284","임병태","02-452-6921","127.085416","37.530389","207549.929746","547880.392014"
"8138","1121500000","401","서울특별시","광진구","003","경로당","자양4-4 경로당","1121510500100510047015420","1121510500","1121584700","서울특별시 광진구 뚝섬로30가길 18(자양동)","429","165","이석근","02-466-4868","127.065307","37.535141","205772.075777","548406.329036"
"8139","1121500000","400","서울특별시","광진구","003","경로당","신양경로당","1121510500105140009011820","1121510500","1121584000","서울특별시 광진구 뚝섬로 543(자양동)","229","88","김정란","02-444-9243","127.070585","37.534832","206238.615246","548372.407511"
"8140","1121500000","399","서울특별시","광진구","003","경로당","유수지 경로당","1121510500105930004024943","1121510500","1121583000","서울특별시 광진구 뚝섬로48길 46(자양동)","231","88","전숙녀","02-452-6200","127.076496","37.530162","206761.474180","547854.516924"
"8141","1121500000","432","서울특별시","광진구","004","관공서","자양제4동 주민센터","1121510500100630001027394","1121510500","1121584700","서울특별시 광진구 뚝섬로26길 58(자양동)","255","77","","","127.066341","37.534088","205863.549044","548289.527386"
"8142","1121500000","431","서울특별시","광진구","004","관공서","자양제1동 주민센터","1121510500106300001021843","1121510500","1121582000","서울특별시 광진구 자양로13길 37(자양동)","156","47","","","127.082515","37.534484","207293.053548","548334.581005"
"8212","1123000000","370","서울특별시","동대문구","004","관공서","휘경2동주민센터","1123010900100560001000001","1123010900","1123073000","서울특별시 동대문구 한천로 329(휘경동)","157","60","류근호","02-2171-6442","127.068580","37.590134","206056.877297","554510.095552"
"8213","1123000000","369","서울특별시","동대문구","004","관공서","휘경1동주민센터","1123010900101350009041469","1123010900","1123072000","서울특별시 동대문구 외대역동로6길 3(휘경동)","171","65","변석경","02-2171-6431","127.065763","37.592930","205807.887294","554820.246713"
"8214","1123000000","358","서울특별시","동대문구","001","학교","이문초등학교","1123011000102560030000004","1123011000","1123075000","서울특별시 동대문구 신이문로 16(이문동)","887","341","유연주","","127.063844","37.602643","205637.724990","555898.224903"
"8215","1123000000","371","서울특별시","동대문구","004","관공서","이문1동주민센터","1123011000101200001006390","1123011000","1123074000","서울특별시 동대문구 외대역동로 114-1 (이문동)","150","57","이수정","02-2171-6462","127.065478","37.597835","205782.348320","555364.662755"
"8216","1123000000","396","서울특별시","동대문구","004","관공서","이문2동주민센터","1123011000102370001000764","1123011000","1123075000","서울특별시 동대문구 신이문로 27-5 (이문동)","203","78","","","127.065116","37.603329","205750.009395","555974.388331"
"8217","1123000000","380","서울특별시","동대문구","013","연수,숙박","유니크호텔","1123011000102540004000672","1123011000","1123075000","서울특별시 동대문구 이문로 192(이문동)","100","80","","","127.062200","37.603756","205492.470942","556021.642685"
"8218","1126000000","461","서울특별시","중랑구","001","학교","장안중학교","1126010300102880026013997","1126010300","1126060000","서울특별시 중랑구 동일로 780(중화동)","2190","675","원동선","010-9342-2305","127.080726","37.600530","207128.615921","555664.811674"
"8219","1126000000","13","서울특별시","중랑구","006","교회","수산교회","1126010300103160030011506","1126010300","1126061000","서울특별시 중랑구 중랑역로 35-1 (중화동)","270","100","박봉근","010-3307-0226","127.075814","37.597577","206695.109672","555336.689828"
"8220","1126000000","18","서울특별시","중랑구","001","학교","신묵초등학교","1126010400102460012006868","1126010400","1126063000","서울특별시 중랑구 동일로149길 46(묵동)","675","260","안효성","010-8717-2043","127.075552","37.607170","206671.139541","556401.406349"
"8221","1126000000","12","서울특별시","중랑구","001","학교","중화고등학교","1126010300100210004013489","1126010300","1126060000","서울특별시 중랑구 봉화산로27길 62(중화동)","900","272","서미화","010-4312-4636","127.083054","37.604647","207333.854455","556121.882776"
"8222","1126000000","446","서울특별시","중랑구","007","기타시설","원광장애인종합복지관","1126010600105720002001492","1126010600","1126068000","서울특별시 중랑구 신내로 56(신내동)","286","110","최성일","010-2334-9023","127.096049","37.604105","208481.354327","556062.927621"
"8223","1126000000","449","서울특별시","중랑구","007","기타시설","유린원광종합사회복지관","1126010600105720002001490","1126010600","1126068000","서울특별시 중랑구 신내로 56(신내동)","569","218","오용근","010-7554-8563","127.095955","37.604353","208473.017847","556090.407782"
"8224","1126000000","450","서울특별시","중랑구","007","기타시설","신내노인요양원","1126010600106420000001874","1126010600","1126068000","서울특별시 중랑구 신내로 194(신내동)","475","182","김태우","010-9903-6903","127.094951","37.616208","208383.068773","557406.030856"
"8225","1126000000","459","서울특별시","중랑구","007","기타시설","서울시립대종합사회복지관","1126010600106600000000088","1126010600","1126069000","서울특별시 중랑구 신내로 115(신내동, 신내10단지신내아파트)","165","50","이준주","010-4365-1005","127.094468","37.609360","208341.156731","556646.026978"
"8226","1126000000","478","서울특별시","중랑구","007","기타시설","신내경로복지센터","1126010600104920016000726","1126010600","1126068000","서울특별시 중랑구 망우로65길 20(신내동)","156","60","김종섭","010-8841-3194","127.099758","37.601236","208809.247472","555744.833901"
"8227","1129000000","545","서울특별시","성북구","001","학교","성북초등학교","1129010100100660001053143","1129010100","1129052500","서울특별시 성북구 성북로 102-10 (성북동)","3521","1354","이춘희","02-747-7937","126.998316","37.593636","199851.239719","554896.563920"
"8228","1129000000","547","서울특별시","성북구","001","학교","성북초등학교","1129010100100660001053143","1129010100","1129052500","서울특별시 성북구 성북로 102-10 (성북동)","1295","498","이춘희","02-747-7937","126.997991","37.593656","199822.595710","554898.785369"
"8229","1129000000","549","서울특별시","성북구","004","관공서","성북동주민센터","1129010100101860015000001","1129010200","1129052500","서울특별시 성북구 성북로 37(성북동1가)","330","127","성북동장","02-2241-5000","127.003243","37.591104","200286.419365","554615.572804"
"8230","1129000000","551","서울특별시","성북구","001","학교","개운중학교","1129010300100830145000001","1129010300","1129058000","서울특별시 성북구 북악산로 935(돈암동)","13029","5011","설영일","02-3291-5492","127.024850","37.594604","202194.631493","555004.312303"
"8231","1129000000","522","서울특별시","성북구","006","교회","영암교회","1129010300100060012042633","1129010300","1129058000","서울특별시 성북구 정릉로 402-12 (돈암동)","1923","740","김성기","02-924-8612","127.027194","37.603591","202401.271533","556001.780334"
"8232","1129000000","523","서울특별시","성북구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","성북구민회관","1129010300106160371042553","1129010300","1129059000","서울특별시 성북구 성북로4길 177(돈암동)","256","98","성북구청","926-5671","127.008471","37.595243","200748.126870","555075.030828"
"8240","1126000000","324","서울특별시","중랑구","006","교회","국일교회","1126010200100860066015573","1126010200","1126059000","서울특별시 중랑구 상봉로25길 27(상봉동)","700","250","정판식","010-3721-8095","127.091954","37.594959","208120.764340","555047.460701"
"8241","1126000000","454","서울특별시","중랑구","007","기타시설","신내종합사회복지관","1126010200104810000016707","1126010200","1126058000","서울특별시 중랑구 봉화산로 153(상봉동, 신내12단지신내아파트)","293","88","이상철","010-2981-5785","127.091200","37.605376","208053.079781","556203.460142"
"8026","1114000000","11","서울특별시","중구","007","기타시설","신일교회","1114016200103690124000152","1114016200","1114064500","서울특별시 중구 동호로10길 27(신당동)","500","192","이철영","02-2252-1155","127.011849","37.555425","201046.972869","550655.625940"
"8027","1114000000","32","서울특별시","중구","004","관공서","동화동주민센터","1114016200108380001023190","1114016200","1114066500","서울특별시 중구 다산로36길 100(신당동)","391","150","이수정","02-3396-8465","127.018265","37.560163","201613.786961","551181.620670"
"8028","1114000000","28","서울특별시","중구","006","교회","약수교회","1114016200103720087007222","1114016200","1114063500","서울특별시 중구 다산로8길 32(신당동)","643","247","홍용택","02-2238-3856","127.011173","37.552377","200987.316141","550317.391417"
"8029","1114000000","13","서울특별시","중구","006","교회","문화교회","1114016200100490003003477","1114016200","1114066500","서울특별시 중구 퇴계로86길 96(신당동)","126","48","이상헌","02-2234-7068","127.018156","37.561634","201604.165428","551344.890203"
"8030","1120000000","468","서울특별시","성동구","013","연수,숙박","리젠트","1120010400101470000023695","1120010400","1120053500","서울특별시 성동구 무학로2길 43(도선동)","660","20","","","127.034474","37.562817","203045.808267","551476.619552"
"8031","1117000000","418","서울특별시","용산구","003","경로당","양짓말경로당","1117010100102390001027244","1117010100","1117051000","서울특별시 용산구 후암로13가길 25(후암동)","99","30","엄태섭","02-754-5134","126.976459","37.548195","197919.694041","549853.453652"
"8032","1117000000","450","서울특별시","용산구","007","기타시설","온리포유모텔","1117010100102650013027603","1117010100","1117051000","서울특별시 용산구 두텁바위로 85-5 (후암동)","384","40","이다현","","126.981225","37.547257","198340.859994","549749.214443"
"8033","1117000000","302","서울특별시","용산구","001","학교","보성여자고등학교","1117010200100011123025475","1117010200","1117052000","서울특별시 용산구 신흥로3가길 66(용산동2가)","720","276","학교장","070-4000-3138","126.984529","37.542749","198632.767028","549248.847854"
"8034","1117000000","454","서울특별시","용산구","003","경로당","용암경로당","1117010200100050066000001","1117010200","1117052000","서울특별시 용산구 신흥로3가길 21-7 (용산동2가)","104","30","","","126.984677","37.541026","198645.800336","549057.574843"
"8035","1117000000","303","서울특별시","용산구","006","교회","염천교회","1117010400100080032023588","1117010400","1117053000","서울특별시 용산구 한강대로94길 7(갈월동)","300","50","담임목사","02-319-2941","126.972258","37.547345","197548.437751","549759.240679"
"8036","1117000000","455","서울특별시","용산구","003","경로당","남영경로당","1117010500101080003024246","1117010500","1117053000","서울특별시 용산구 한강대로72길 21-15 (남영동)","90","34","","","126.974351","37.541306","197733.182403","549088.931283"
"8037","1117000000","447","서울특별시","용산구","007","기타시설","코지모텔","1117010500100070004024334","1117010500","1117053000","서울특별시 용산구 한강대로88길 17(남영동)","100","52","","","126.973355","37.544669","197645.344477","549462.111317"
"8038","1117000000","448","서울특별시","용산구","007","기타시설","뉴월드호텔","1117010500100420000023823","1117010500","1117053000","서울특별시 용산구 한강대로84길 21-13 (남영동)","100","164","","","126.973484","37.544228","197656.736075","549413.212384"
"8039","1117000000","305","서울특별시","용산구","001","학교","청파초등학교","1117011000100010042019720","1117011000","1117055500","서울특별시 용산구 효창원로 228(청파동2가)","585","177","학교장","02-3272-9041","126.964289","37.547632","196844.252030","549791.258599"
"8040","1117000000","456","서울특별시","용산구","004","관공서","청파동주민센터","1117011000100970005000001","1117011000","1117055500","서울특별시 용산구 청파로49길 6(청파동2가)","477","90","","","126.969869","37.545443","197337.227743","549548.143387"
"8041","1117000000","435","서울특별시","용산구","006","교회","용산교회","1117011200100270029018402","1117011200","1117056000","서울특별시 용산구 백범로77길 36(원효로1가)","335","129","담임목사","02-712-2290","126.965498","37.539796","196950.796061","548921.503352"
"8042","1117000000","7","서울특별시","용산구","001","학교","남정초등학교","1117011300100540001000237","1117011300","1117056000","서울특별시 용산구 원효로64길 17-10 (원효로2가)","562","216","학교장","02-712-8015","126.964978","37.536355","196904.678468","548539.659192"
"8043","1117000000","422","서울특별시","용산구","003","경로당","원효로경로당","1117011700100010139017288","1117011700","1117057000","서울특별시 용산구 원효로41가길 14-19 (원효로3가)","66","20","박상봉","02-718-7157","126.956759","37.534824","196178.141629","548370.002663"
"8044","1117000000","452","서울특별시","용산구","007","기타시설","원효다목적체육관","","1117011700","1117057000","서울특별시 용산구 원효로3가 51-25","939","362","김영","","126.957128","37.532920","196210.693618","548158.710452"
"8045","1114000000","31","서울특별시","중구","007","기타시설","중림종합복지센터","1114017100101550001000001","1114017100","1114068000","서울특별시 중구 서소문로6길 16(중림동)","198","76","송인호","02-362-3348","126.966154","37.559472","197009.526756","551105.317245"
"8046","1117000000","301","서울특별시","용산구","001","학교","삼광초등학교","1117010100101900002026200","1117010100","1117051000","서울특별시 용산구 두텁바위로1나길 19(후암동)","856","330","학교장","02-755-5588","126.976733","37.547239","197943.858680","549747.336502"
"8047","1117000000","434","서울특별시","용산구","003","경로당","삼각지경로당","1117012600100010006000001","1117012600","1117062500","서울특별시 용산구 이태원로2길 5(용산동3가)","66","25","최두억","02-797-2990","126.975504","37.534621","197834.972328","548346.954280"
"8048","1117000000","314","서울특별시","용산구","001","학교","신용산초등학교","1117012900103010075011120","1117012900","1117063000","서울특별시 용산구 이촌로 255(이촌동)","380","146","학교장","02-795-0214","126.975897","37.520011","197869.293711","546725.323911"
"8049","1117000000","444","서울특별시","용산구","001","학교","용강중학교","1117012900103010078011353","1117012900","1117063000","서울특별시 용산구 이촌로65가길 91(이촌동)","198","76","학교장","070-7575-4271","126.976086","37.521438","197885.998614","546883.740896"
"8050","1117000000","445","서울특별시","용산구","001","학교","중경고등학교","1117012900103000302011264","1117012900","1117063000","서울특별시 용산구 이촌로84길 34(이촌동)","755","290","학교장","070-4324-8672","126.975722","37.518106","197853.725520","546513.939081"
"8051","1117000000","438","서울특별시","용산구","003","경로당","이촌1동 제2경로당","1117012900103010147011220","1117012900","1117063000","서울특별시 용산구 이촌로75길 12-12 (이촌동)","89","34","엄유라","02-796-8290","126.974291","37.520250","197727.271037","546751.945219"
"8052","1117000000","427","서울특별시","용산구","004","관공서","이촌2동 주민센터","1117012900102060002000001","1117012900","1117064000","서울특별시 용산구 이촌로18길 20(이촌동)","343","103","임성원","02-2199-8600","126.954689","37.526227","195994.718360","547415.949313"
"8053","1117000000","315","서울특별시","용산구","006","교회","시티미션교회","1117012900102080008010937","1117012900","1117064000","서울특별시 용산구 이촌로2가길 42(이촌동)","160","48","김경서","","126.953609","37.528382","195899.450692","547655.186211"
"8054","1117000000","333","서울특별시","용산구","001","학교","이태원초등학교","1117013000104060000008727","1117013000","1117066000","서울특별시 용산구 녹사평대로40길 19(이태원동)","1206","463","학교장","02-793-6056","126.988025","37.535867","198941.596089","548484.972670"
"8055","1117000000","416","서울특별시","용산구","004","관공서","용산구청","1117013000100340087000001","1117013000","1117065000","서울특별시 용산구 녹사평대로 150(이태원동)","264","101","행정지원과","02-2199-6316","126.990119","37.532512","199126.638314","548112.583052"
"8056","1117000000","428","서울특별시","용산구","004","관공서","이태원1동 주민센터","1117013000101000003010228","1117013000","1117065000","서울특별시 용산구 보광로 104-6 (이태원동)","112","43","동장","02-2199-8620","126.995072","37.532454","199564.430733","548106.164575"
"8057","1117000000","429","서울특별시","용산구","004","관공서","이태원2동 주민센터","1117013000102610036000001","1117013000","1117066000","서울특별시 용산구 회나무로13길 58(이태원동)","5090","195","동장","02-2199-8640","126.990191","37.541867","199133.136997","549150.839375"
"8058","1117000000","451","서울특별시","용산구","007","기타시설","해밀턴호텔","1117013000101230015009580","1117013000","1117065000","서울특별시 용산구 이태원로 179(이태원동)","26681","332","이창희","","126.993579","37.534796","199432.507661","548366.077913"
"8059","1117000000","22","서울특별시","용산구","001","학교","서울한남초등학교","1117013100107260001004599","1117013100","1117068500","서울특별시 용산구 한남대로 112(한남동)","7768","1497","학교장","02-749-2373","127.005247","37.539019","200463.740026","548834.805968"
"8060","1117000000","443","서울특별시","용산구","007","기타시설","한남동공영주차장","1117013100106850046000001","1117013100","1117068500","서울특별시 용산구 이태원로 224-19 (한남동)","1622","623","백옥현","02-749-3633","126.997468","37.539158","199776.223746","548850.175618"
"8143","1121500000","440","서울특별시","광진구","004","관공서","자양2동 주민센터","1121510500106690002021969","1121510500","1121583000","서울특별시 광진구 자양로3가길 26(자양동)","150","45","","","127.084539","37.528892","207472.495139","547714.122385"
"8144","1121500000","444","서울특별시","광진구","004","관공서","자양2동주민센터","1121510500106690002021969","1121510500","1121583000","서울특별시 광진구 자양로3가길 26(자양동)","170","50","","","127.084536","37.528853","207472.289503","547709.836965"
"8145","1121500000","445","서울특별시","광진구","004","관공서","자양3동주민센터","1121510500105190010022446","1121510500","1121584000","서울특별시 광진구 뚝섬로 568(자양동)","140","50","","","127.072862","37.533932","206439.974801","548272.648777"
"8146","1121500000","439","서울특별시","광진구","004","관공서","자양제3동 주민센터","1121510500105190010022446","1121510500","1121584000","서울특별시 광진구 뚝섬로 568(자양동)","141","43","","","127.072746","37.533941","206429.674452","548273.667440"
"8147","1121500000","435","서울특별시","광진구","013","연수,숙박","화양모텔","1121510500100070043015000","1121510500","1121584700","서울특별시 광진구 아차산로 234(자양동)","240","80","","","127.069219","37.540086","206117.474186","548955.441948"
"8148","1121500000","410","서울특별시","광진구","001","학교","구의중학교","1121510700100030018025803","1121510700","1121571000","서울특별시 광진구 광나루로30길 80(화양동)","7069","2142","","02-447-4110","127.079257","37.542754","207004.351456","549252.212393"
